DateTime,Temp (C) ,Pressure (hPa),Rain (mm),Wind Speed 10 m (m/s),Wind Speed 24 m (m/s),Wind Direction 10 m (deg.M),Wind Direction 24 m (deg.M),PBL height (m)
15/08/2023 02:00,15.589996,984,0,0.935,1.687,257.100098,255.300049,511.75
15/08/2023 03:00,15.229996,984,0,0.688,1.395,227.899902,254.300049,433.21
15/08/2023 04:00,15.479996,984,0,1.857,2.923,249.399902,240.5,378.10
15/08/2023 05:00,15.220001,985,0,1.704,2.795002,237.600098,252.800049,352.55
15/08/2023 06:00,15.339996,986,0,0.626,1.004,252.800049,252.399902,380.64
15/08/2023 07:00,17.75,987,0,1.499001,2.486,242.5,250.5,458.37
15/08/2023 08:00,17.200012,988,0,1.254999,2.500999,242.199951,255.5,604.49
15/08/2023 09:00,18.920013,988,0,1.646,2.556999,0,280.600098,775.02
15/08/2023 10:00,19.640015,989,0,1.646999,2.821999,265.899902,275.700195,858.93
15/08/2023 11:00,20.339996,989,0,1.871,3.241001,255.199951,248.100098,960.05
15/08/2023 12:00,19.290009,990,0,2.470001,3.789001,288.899902,273.100098,1043.46
15/08/2023 13:00,20.519989,990,0,2.036999,2.784,287.700195,288.399902,1081.02
15/08/2023 14:00,21.429993,990,0,1.945,3.429001,252.800049,255.699951,1099.82
15/08/2023 15:00,20.670013,991,0,2.247002,3.798,285.299805,279.100098,1045.06
15/08/2023 16:00,20.130005,991,0,1.764999,2.665001,293.299805,258.100098,938.16
15/08/2023 17:00,20.130005,992,0,1.252001,2.075001,251,265.899902,806.32
15/08/2023 18:00,19.920013,992,0,1.287001,1.931999,298.600098,289.799805,636.46
15/08/2023 19:00,18.779999,993,0,1.211,2.208,287.799805,283.600098,454.75
15/08/2023 20:00,17.440002,994,0,0.761,1.934999,236.199951,264.799805,282.38
15/08/2023 21:00,16.209991,994,0,0.69,1.122999,276.700195,272.700195,251.46
15/08/2023 22:00,15.149994,995,0,0.777,1.533001,310.700195,300.399902,211.78
15/08/2023 23:00,14.210007,995,0,0.667,1.539,222.399902,246.800049,140.13
16/08/2023 00:00,14.320007,996,0,0.975,1.73,268.299805,248.800049,97.48
16/08/2023 01:00,13.630005,996,0,0.805,1.717001,235.600098,247.199951,73.54
16/08/2023 02:00,13.070007,996,0,0.479,1.17,255.300049,270.700195,68.58
16/08/2023 03:00,12.779999,996,0,0.372,0.944,212,238.699951,66.18
16/08/2023 04:00,12.850006,996,0,0.345,0.685,167.399902,238.399902,63.05
16/08/2023 05:00,12.839996,996,0,0.405,0.577,140.100098,129.300049,56.65
16/08/2023 06:00,13.880005,997,0,0.364,0.279,50.320007,168.5,66.72
16/08/2023 07:00,16.179993,997,0,0.647,0.839,307.299805,300.5,107.07
16/08/2023 08:00,17.589996,997,0,0.991,1.533001,344.700195,347.899902,223.50
16/08/2023 09:00,18.230011,998,0,1.379999,1.978001,31.820007,36.190002,436.76
16/08/2023 10:00,18.769989,998,0,1.504999,1.913,11.440002,355.5,655.21
16/08/2023 11:00,18.890015,998,0,0.568,1.247999,59.679993,66.930054,808.51
16/08/2023 12:00,19.730011,998,0,0.791,1.075001,61.090027,50.869995,976.08
16/08/2023 13:00,20.799988,998,0,1.181999,1.181999,247.300049,237.800049,1079.08
16/08/2023 14:00,21.049988,998,0,1.389,2.124001,331.700195,329.899902,1216.46
16/08/2023 15:00,21.809998,998,0,1.073,1.092001,231,239.100098,1191.17
16/08/2023 16:00,22.070007,998,0,2.027,2.567001,15.25,5.894997,1197.75
16/08/2023 17:00,22.75,997,0,1.27,1.627001,323.200195,321.600098,977.91
16/08/2023 18:00,22.019989,997,0,1.483,1.948999,13.930008,359.700195,583.16
16/08/2023 19:00,20.880005,997,0,1.919001,2.577999,22.079987,13.399994,214.61
16/08/2023 20:00,19.540009,998,0,0.914,2.050999,82.300049,73.130005,201.36
16/08/2023 21:00,18.23999,998,0,0.667,1.167999,86.900024,71.349976,198.52
16/08/2023 22:00,16.970001,999,0,0.186,1.210001,0,58.210022,204.05
16/08/2023 23:00,16.690002,999,0,0.608,1.261,54.169983,37.409973,172.96
17/08/2023 00:00,16.299988,999,0,0.985,1.604,38.890015,34.52002,139.47
17/08/2023 01:00,15.639999,999,0,0.671,1.108999,334.5,335.799805,117.18
17/08/2023 02:00,15.809998,999,0,1.131001,1.497999,21.019989,18.850006,134.97
17/08/2023 03:00,16.070007,999,0,1.051001,1.665001,32.309998,32.940002,188.65
17/08/2023 04:00,16.019989,999,0,1.277,2.048,44.840027,40.789978,231.17
17/08/2023 05:00,15.979996,999,0,1.169001,2.144001,44.840027,44.039978,301.40
17/08/2023 06:00,16.190002,999,0,1.305,2.521,57.799988,61.460022,381.90
17/08/2023 07:00,16.51001,999,0,1.514999,2.481998,73.660034,83.199951,446.24
17/08/2023 08:00,16.940002,999,0,1.827,2.873001,92.699951,96.800049,518.13
17/08/2023 09:00,17.209991,999,0,1.927999,3.220001,87.699951,95,657.74
17/08/2023 10:00,17.98999,999,0,1.257,3.508999,76.829956,88.699951,754.36
17/08/2023 11:00,18.480011,999,0,2.224998,4.238998,81.599976,83.699951,870.22
17/08/2023 12:00,19.209991,999,0,1.919001,4.301003,68.560059,72.800049,986.48
17/08/2023 13:00,20.029999,998,0,2.488998,4.833,66.410034,71.849976,1033.57
17/08/2023 14:00,21.540009,997,0,2.098,4.379997,58.98999,78.76001,1016.02
17/08/2023 15:00,21.480011,996,0,2.938,5.903999,51.070007,67.430054,1021.36
17/08/2023 16:00,21.019989,996,0,3.02,4.426003,70.790039,79.719971,970.92
17/08/2023 17:00,20.390015,996,0,2.497002,5.100998,78.319946,74.180054,880.20
17/08/2023 18:00,18.679993,996,0,2.571999,3.969002,91.900024,73.310059,774.32
17/08/2023 19:00,17.429993,997,0,2.138,3.473999,93.300049,86.300049,696.32
17/08/2023 20:00,16.429993,997,0,1.490999,2.993,51.289978,67.859985,624.21
17/08/2023 21:00,16.040009,997,0,1.694,2.931,64.26001,67.449951,572.84
17/08/2023 22:00,15.889999,997,0,1.511,3.155998,69.030029,61.690002,587.75
17/08/2023 23:00,15.680008,997,0,1.577999,3.606998,63.970032,66.369995,575.67
18/08/2023 00:00,15.610001,996,0,1.585001,2.599998,59.130005,60.890015,578.42
18/08/2023 01:00,15.559998,996,0,1.375999,2.497002,65.699951,65.619995,565.51
18/08/2023 02:00,15.550003,995,0,1.988001,3.477001,67.050049,60.039978,543.07
18/08/2023 03:00,15.399994,994,0,1.267,2.757,68.670044,58.080017,523.03
18/08/2023 04:00,15.130005,994,0,1.589001,2.514999,67.050049,69.77002,501.05
18/08/2023 05:00,15.139999,993,0,1.924999,2.997002,53.73999,54.349976,496.96
18/08/2023 06:00,15.100006,993,0,1.804001,2.862999,54.039978,54.720032,509.24
18/08/2023 07:00,14.910004,992,0,1.667999,3.530998,50.190002,63.359985,514.07
18/08/2023 08:00,15.479996,992,0,1.441,2.785999,72.560059,65.47998,516.84
18/08/2023 09:00,15.940002,992,0,1.565001,2.262001,72.26001,62.940002,569.40
18/08/2023 10:00,15.979996,992,0,1.629,3.163002,67.660034,73.300049,609.88
18/08/2023 11:00,16.799988,991,0,1.076,1.927999,96,77.420044,653.96
18/08/2023 12:00,17.589996,990,0,1.122,2.383999,76.290039,70.550049,635.94
18/08/2023 13:00,18.420013,989,0,1.796,3.470001,59.98999,71.569946,640.20
18/08/2023 14:00,18.559998,989,0,1.886999,3.918999,102.400024,95.699951,672.96
18/08/2023 15:00,18.959991,988,0,2.292999,3.842999,63.400024,76.930054,696.63
18/08/2023 16:00,18.950012,987,0,2.022999,4.392998,95.300049,77.930054,686.75
18/08/2023 17:00,18.869995,986,0,1.535,3.184002,102.099976,82.599976,690.49
18/08/2023 18:00,18.619995,985,0,1.583,3.195,57.289978,76.599976,684.08
18/08/2023 19:00,18.420013,985,0,1.593,2.751999,63.220032,79.099976,678.91
18/08/2023 20:00,17.950012,984,0,1.332001,3.303001,77.76001,72.73999,631.68
18/08/2023 21:00,16.860016,984,0,1.312,3.023998,88.800049,88.599976,610.78
18/08/2023 22:00,16.350006,983,0,0.973,1.889,69.880005,69.819946,494.31
18/08/2023 23:00,16.610016,981,0,0.945,1.903,96.599976,106,489.96
19/08/2023 00:00,16.910004,980,0,1.469999,2.741001,78.660034,96.099976,523.52
19/08/2023 01:00,17.290009,979,0,1.809,2.853001,140,127.300049,671.46
19/08/2023 02:00,17.98999,978,0,2.518002,3.838001,150.5,138.699951,820.61
19/08/2023 03:00,18.429993,978,0,2.165001,3.045002,184.5,175.5,857.27
19/08/2023 04:00,18.110016,978,0,3.118999,4.894997,188.5,184.600098,889.90
19/08/2023 05:00,17.440002,979,0,2.574001,3.896,204,192.5,955.64
19/08/2023 06:00,17.440002,979,0,2.513,4.184998,196.699951,168.699951,982.99
19/08/2023 07:00,18.299988,980,0,3.236,5.237,208.899902,184.399902,998.57
19/08/2023 08:00,19.470001,981,0,3.587002,4.233002,207.399902,193.699951,985.06
19/08/2023 09:00,20.369995,982,0,4.795998,6.331001,216.600098,204,1093.59
19/08/2023 10:00,20.540009,983,0,5.303001,6.649002,216.899902,204.600098,1284.00
19/08/2023 11:00,21,984,0,3.582001,5.740997,221.699951,224.399902,1375.63
19/08/2023 12:00,22.019989,984,0,4.152,6.153,226.199951,213.800049,1253.66
19/08/2023 13:00,22.190002,985,0,4.240997,5.129997,219.100098,214,1229.75
19/08/2023 14:00,22.690002,985,0,4.333,5.762001,216.300049,207.100098,1217.16
19/08/2023 15:00,23.119995,986,0,4.513,6.635002,209.300049,214.699951,1272.00
19/08/2023 16:00,23.339996,986,0,4.671997,5.632004,221.199951,214.600098,1330.92
19/08/2023 17:00,22.220001,987,0,4.953003,5.894997,221.100098,215.100098,1347.42
19/08/2023 18:00,21.410004,988,0,3.809002,5.525002,224.800049,222.5,1317.09
19/08/2023 19:00,20.320007,989,0,1.302999,2.360001,223.300049,213.899902,1123.21
19/08/2023 20:00,19.200012,990,0,2.313,3.256001,225.899902,204.5,841.51
19/08/2023 21:00,18.230011,991,0,3.018002,4.035004,218,218.100098,694.77
19/08/2023 22:00,17.420013,991,0,1.047001,1.681,220,230.600098,581.12
19/08/2023 23:00,17.200012,991,0,2.654999,4.100998,219.100098,221.5,534.66
20/08/2023 00:00,16.25,992,0,1.173,2.243,223.699951,239.5,505.98
20/08/2023 01:00,15.970001,993,0,1.929001,2.796001,209.199951,205.100098,494.56
20/08/2023 02:00,15.919998,993,0,1.563,2.309002,212.300049,209.800049,439.13
20/08/2023 03:00,15.580002,993,0,2.045002,2.729,203.800049,189.600098,404.96
20/08/2023 04:00,15.089996,993,0,2.401001,4.137001,201.699951,188.699951,382.05
20/08/2023 05:00,15.190002,993,0,2.545002,3.480999,208.100098,192,386.45
20/08/2023 06:00,15.589996,994,0,2.459,3.797001,222.899902,201.800049,419.39
20/08/2023 07:00,16.73999,994,0,4.237,5.918999,216.5,200.699951,473.04
20/08/2023 08:00,18.190002,995,0,4.820999,5.313004,216.300049,213.699951,597.93
20/08/2023 09:00,19.390015,995,0,3.727001,5.567001,224.300049,215.600098,800.62
20/08/2023 10:00,19.98999,995,0,3.424,4.791,232.100098,225,875.75
20/08/2023 11:00,20.75,995,0,4.911003,5.535004,213.399902,200.300049,994.88
20/08/2023 12:00,22.279999,995,0,3.381001,3.957001,220.699951,211.300049,1082.55
20/08/2023 13:00,22.279999,995,0,4.077003,4.447998,218.800049,200.300049,1132.72
20/08/2023 14:00,21.959991,996,0,5.016998,6.732002,213.800049,206.5,1132.44
20/08/2023 15:00,23.190002,995,0,3.666,5.249001,227.699951,230,1090.57
20/08/2023 16:00,23.679993,995,0,2.988998,4.049004,220.600098,224.199951,1121.46
20/08/2023 17:00,23.519989,995,0,2.418999,3.323002,237.699951,223.5,1131.05
20/08/2023 18:00,23.23999,995,0,1.945,2.942001,239.199951,233.800049,1021.68
20/08/2023 19:00,21.820007,996,0,1.806999,2.549,209.699951,205.399902,283.52
20/08/2023 20:00,20.070007,997,0,1.958,2.508999,223,218.399902,146.96
20/08/2023 21:00,18.690002,997,0,0.989,1.612,217.100098,212.699951,152.42
20/08/2023 22:00,17.610016,997,0,1.438999,2.220001,213.300049,203.600098,161.22
20/08/2023 23:00,16.640015,997,0,1.035,1.599001,225.800049,240.100098,211.79
21/08/2023 00:00,16.700012,997,0,1.612,2.389,226.300049,237.100098,218.69
21/08/2023 01:00,16.670013,997,0,1.239,2.846001,233.600098,232.300049,227.97
21/08/2023 02:00,15.690002,997,0,1.391001,2.266998,205,190.399902,257.07
21/08/2023 03:00,15.270004,997,0,1.330999,2.145,229.300049,215.300049,257.12
21/08/2023 04:00,14.149994,997,0,0.589,0.971,91.800049,118.400024,216.44
21/08/2023 05:00,14.360001,997,0,2.913002,4.380997,217,202.399902,197.40
21/08/2023 06:00,14.479996,998,0,1.437,2.455002,163.899902,157,242.53
21/08/2023 07:00,16.149994,998,0,2.375,2.782001,211.199951,193.600098,349.90
21/08/2023 08:00,17.980011,998,0,1.59,2.493,176.300049,158.199951,459.54
21/08/2023 09:00,19.179993,998,0,1.474001,2.817001,164.300049,150.399902,624.52
21/08/2023 10:00,19.160004,998,0,2.791,4.072998,212.300049,206.300049,835.61
21/08/2023 11:00,20.5,997,0,3.153,4.253998,218.899902,219.100098,1110.46
21/08/2023 12:00,22.040009,997,0,4.229004,5.922997,219,210.699951,1257.83
21/08/2023 13:00,22.369995,996,0,4.971001,7.125999,216.300049,201.100098,1052.70
21/08/2023 14:00,22.73999,995,0,5.708,7.429001,214.100098,206.5,1085.34
21/08/2023 15:00,22.860016,995,0,4.435997,6.223999,221.899902,205.600098,1052.07
21/08/2023 16:00,22.869995,994,0,3.956001,4.942001,215.899902,213.100098,1111.36
21/08/2023 17:00,22.290009,994,0,4.403999,4.996002,213.300049,204.899902,1097.52
21/08/2023 18:00,21.110016,994,0,3.778,4.827003,217.399902,202.899902,1062.02
21/08/2023 19:00,20.470001,994,0,3.672001,5.023003,221.399902,203.100098,942.62
21/08/2023 20:00,18.720001,995,0,3.02,3.884998,224.5,215.100098,800.40
21/08/2023 21:00,18.049988,994,0,3.278999,3.438999,219.699951,204.800049,684.38
21/08/2023 22:00,17.690002,994,0,2.997002,3.345001,220.899902,216.5,612.39
21/08/2023 23:00,17.619995,993,0,3.147999,4.125,227.800049,223.199951,613.08
22/08/2023 00:00,17.649994,993,0,3.847,4.610001,223.300049,211.800049,597.17
22/08/2023 01:00,17.929993,992,0,3.648998,4.899002,215.399902,208.100098,606.38
22/08/2023 02:00,17.73999,992,0,3.255001,3.634998,219.5,216.899902,583.85
22/08/2023 03:00,17.360016,992,0,2.688999,3.771,227.100098,217.899902,592.07
22/08/2023 04:00,17.079987,992,0,2.460999,3.913002,223.300049,223.699951,628.14
22/08/2023 05:00,16.910004,992,0,3.087002,4.233002,222.800049,210,671.71
22/08/2023 06:00,16.559998,992,0,2.778,4.403,216.899902,216.699951,686.92
22/08/2023 07:00,17.470001,992,0,2.286999,3.605,235.600098,222.800049,704.51
22/08/2023 08:00,18.25,993,0,1.802999,3.056999,251,239.199951,774.51
22/08/2023 09:00,19.019989,993,0,3.365002,4.550003,231.399902,224.600098,872.75
22/08/2023 10:00,19.390015,993,0,2.999001,4.199997,242.100098,226.800049,965.79
22/08/2023 11:00,20.23999,993,0,3.938999,5.354004,222.699951,223.399902,1062.37
22/08/2023 12:00,20.399994,993,0,4.139,4.906998,217.100098,213.100098,1104.80
22/08/2023 13:00,21.48999,993,0,3.179001,4.385002,232.800049,229.399902,1142.96
22/08/2023 14:00,21.540009,993,0,3.949001,4.163002,228.600098,216.800049,1185.74
22/08/2023 15:00,20.339996,994,0,1.910999,3.723,260.200195,263.299805,1095.79
22/08/2023 16:00,21.119995,993,0,3.005001,4.524002,215.199951,221.600098,1126.28
22/08/2023 17:00,21.890015,994,0,3.18,5.731003,241.699951,237.5,1105.38
22/08/2023 18:00,21.299988,994,0,2.006001,2.749001,243.5,237.800049,1052.76
22/08/2023 19:00,19.029999,994,0,1.941,2.75,231.100098,234.699951,805.38
22/08/2023 20:00,17.980011,995,0,1.291,2.027,249.699951,255.199951,459.34
22/08/2023 21:00,17.299988,995,0,0.755,1.232,228.600098,232.5,430.80
22/08/2023 22:00,16.820007,995,0,2.062,2.854,223.899902,214.800049,337.27
22/08/2023 23:00,16.420013,995,0,1.660999,2.105999,219.899902,219.899902,355.33
23/08/2023 00:00,15.990005,995,0,1.65,2.463001,221.699951,221.5,287.87
23/08/2023 01:00,15.330002,995,0,1.096001,1.607,251.5,230.399902,249.83
23/08/2023 02:00,15.660004,995,0,1.506001,2.434002,230.600098,233.199951,224.27
23/08/2023 03:00,15.639999,995,0,1.285,2.293999,227.100098,241,188.92
23/08/2023 04:00,15.729996,995,0,0.73,1.152,241.800049,253.600098,130.60
23/08/2023 05:00,15.5,995,0,0.509,0.697001,276,261,107.86
23/08/2023 06:00,15.699997,995,0,0.824,1.030001,264.799805,228.899902,142.02
23/08/2023 07:00,16.119995,995,0,1.531,1.967001,219.199951,211.199951,236.12
23/08/2023 08:00,15.889999,995,0,1.872999,2.514999,226.699951,213.199951,216.06
23/08/2023 09:00,16.51001,996,0,1.263,1.493,213.300049,209.5,253.61
23/08/2023 10:00,18.360016,995,0,2.103001,2.702,226.199951,210.800049,626.98
23/08/2023 11:00,18.809998,995,0,1.701,2.348999,205.100098,205.300049,808.87
23/08/2023 12:00,19.450012,995,0,1.395,1.923,229.100098,224.699951,1029.76
23/08/2023 13:00,20.350006,994,0,2.018002,3.064999,220.300049,208.399902,1014.50
23/08/2023 14:00,21.200012,994,0,2.567001,3.187,219.199951,212.100098,1032.86
23/08/2023 15:00,21.059998,993,0,1.948999,2.597,214.800049,214,896.52
23/08/2023 16:00,21.589996,993,0,2.160999,2.751999,209.899902,192.100098,944.12
23/08/2023 17:00,21.209991,993,0,2.112999,3.177002,185,175.899902,789.24
23/08/2023 18:00,20.980011,992,0,1.519001,2.095001,188.100098,180.300049,508.07
23/08/2023 19:00,20.440002,992,0,0.92,1.579,0,162,232.56
23/08/2023 20:00,19.980011,992,0,0.669,0.851,201.600098,181.300049,123.64
23/08/2023 21:00,19.579987,992,0,0.721,1.174,175.300049,177.100098,141.55
23/08/2023 22:00,19.329987,991,0,1.007,1.409,210.300049,202.199951,196.16
23/08/2023 23:00,18.600006,991,0,0.673,0.859,107.599976,108.099976,121.67
24/08/2023 00:00,17.459991,990,0,0.597,0.889,93.300049,145,85.49
24/08/2023 01:00,17.839996,990,0,1.742001,2.422001,209.100098,214.800049,90.81
24/08/2023 02:00,18.130005,989,0,2.123001,2.983002,215.399902,202,73.96
24/08/2023 03:00,17.709991,988,0,1.690001,2.852001,193.899902,190.899902,59.72
24/08/2023 04:00,17.610016,988,0,1.471001,2.201,210.100098,212.300049,64.76
24/08/2023 05:00,17.619995,988,0,2.056999,2.764,206,199.300049,126.42
24/08/2023 06:00,17.470001,987,0,1.726999,2.519001,220.300049,215.5,184.63
24/08/2023 07:00,18.179993,987,0,1.208,1.795,209.199951,206.600098,273.30
24/08/2023 08:00,19.630005,986,0,1.438999,1.933001,208.800049,197.800049,330.13
24/08/2023 09:00,19.579987,986,0,0.932,2.506001,282.700195,262.799805,447.81
24/08/2023 10:00,20.100006,986,0,1.417,2.271,308.100098,305.200195,415.64
24/08/2023 11:00,19.899994,985,0,2.019001,2.300999,0,288,503.06
24/08/2023 12:00,18.549988,985,0,1.565001,2.383999,333.799805,319.100098,680.98
24/08/2023 13:00,18.440002,985,0,2.07,3.217999,312.799805,290.399902,827.42
24/08/2023 14:00,18.869995,985,0,1.610001,2.598999,258.799805,272.399902,811.33
24/08/2023 15:00,19.470001,984,0,1.52,2.526001,234.800049,253.5,898.23
24/08/2023 16:00,20.029999,984,0,2.045002,3.713001,254.699951,251.600098,934.14
24/08/2023 17:00,19.670013,984,0,1.75,3.599998,281.299805,284.100098,828.82
24/08/2023 18:00,17.899994,984,0,1.955,2.743,307.200195,291.899902,682.36
24/08/2023 19:00,16.700012,984,0,1.355,2.148998,262.899902,271.899902,540.75
24/08/2023 20:00,14.809998,985,0,1.215,2.056999,257.200195,263,447.49
24/08/2023 21:00,13.820007,985,0,1.264,2.028,245.699951,248.5,404.20
24/08/2023 22:00,12.839996,985,0,0.873,1.759001,304.399902,283.100098,355.71
24/08/2023 23:00,12.600006,985,0,0.564,1.209,215.300049,248.199951,293.62
25/08/2023 00:00,12.110001,984,0,0.4,0.777,208.5,280.299805,234.61
25/08/2023 01:00,12.25,984,0,1.139,1.999001,233.600098,259.200195,235.30
25/08/2023 02:00,12,984,0,0.683,1.187,296.200195,264.399902,246.17
25/08/2023 03:00,11.960007,983,0,0.805,1.881001,249.600098,245.800049,233.46
25/08/2023 04:00,11.899994,983,0,0.596,0.982,330.200195,292.899902,191.58
25/08/2023 05:00,11.610001,982,0,1.229,1.721001,214.600098,234.300049,173.00
25/08/2023 06:00,12,982,0,1.302999,2.164001,216.899902,207.399902,216.77
25/08/2023 07:00,13.949997,982,0,0.825,1.105,258,246.800049,310.23
25/08/2023 08:00,15.680008,982,0,1.408001,2.597,296.700195,263.899902,513.16
25/08/2023 09:00,16.130005,982,0,1.531,2.381001,255.5,247.699951,625.19
25/08/2023 10:00,17.019989,982,0,2.018002,2.999001,229.899902,242.100098,714.53
25/08/2023 11:00,18.01001,982,0,1.372,2.250999,273.299805,254.100098,788.23
25/08/2023 12:00,17.709991,982,0,2.705002,3.698002,226.300049,230.100098,867.98
25/08/2023 13:00,17.790009,981,0,2.233002,3.456001,235.800049,228.899902,1029.97
25/08/2023 14:00,16.850006,981,0,2.788002,3.750999,220.5,204.399902,948.92
25/08/2023 15:00,17.119995,981,0,2.845001,3.957001,216.899902,208.100098,673.28
25/08/2023 16:00,16.820007,980,0,1.753,2.535,237.800049,239.899902,581.68
25/08/2023 17:00,15.479996,980,0,1.787001,2.008999,230.199951,219.399902,540.51
25/08/2023 18:00,15.559998,980,0,1.297001,2.145,244.5,253.399902,515.01
25/08/2023 19:00,15.490005,980,0,1.801001,2.398998,247,238.300049,378.15
25/08/2023 20:00,14.880005,980,0,2.097,2.668999,224.300049,219.5,239.96
25/08/2023 21:00,14.020004,980,0,1.047001,2.27,228.399902,238.5,253.82
25/08/2023 22:00,13.330002,980,0,1.207001,1.844999,219.5,217.399902,130.54
25/08/2023 23:00,12.309998,980,0,0.494,1.032,233.699951,231.399902,140.40
26/08/2023 00:00,12.259995,980,0,1.233999,2.27,222.199951,215.800049,199.48
26/08/2023 01:00,12.660004,979,0,0.885,1.221001,224,223.699951,227.45
26/08/2023 02:00,12.410004,979,0,1.579,2.049999,213.100098,213.199951,191.36
26/08/2023 03:00,12.009995,979,0,1.815001,2.734001,229.199951,223.899902,195.53
26/08/2023 04:00,11.789993,978,0,1.336,2.026001,233.600098,226.5,195.16
26/08/2023 05:00,11.669998,979,0,1.287001,1.662001,214.5,203.699951,169.88
