u,v,key,osmid,oneway,lanes_OSMNx,ref,highway,maxspeed,reversed,length,bridge,ID,ID_tuple,new_ID,count,speedlim,lanes,width,highway_key,class,road_class,capacity,congFactor,avgSpeed,criticalDensity,u_original,v_original,geometry,idx,u_Old,v_Old,key_Old,name,junction,access,width_OSMNx,suspicious_width,tunnel
33,34,0,"[39628451, 1341031883, 1343484173, 1343484179, 15220981]",False,"['2', '3']",,tertiary,30 mph,"[False, True]",537.5316869065089,,"[39628451, 1341031883, 1343484173, 1343484179, 15220981]","(39628451, 1341031883, 1343484173, 1343484179, 15220981)",166,2,48.2802,3.0,10.0,tertiary,UAP4,4,1108.5308497356418,0.3,14.48406,76.53453864010794,26770081,21736834,"LINESTRING (-1.5048529409969822 53.380910736151534, -1.5052657 53.3810934, -1.5081682000000003 53.3852715)","(37, 38, 0)",37,38,0,Crookes,,,10,False,
33,35,0,822138292,False,,,tertiary,30 mph,False,938.8127984802068,,[822138292],"(822138292,)",1700,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,150588120,1231127218,"LINESTRING (-1.5048529409969822 53.380910736151534, -1.5052790999999994 53.38083579999999, -1.5185391000000015 53.379707599999996, -1.5188129976897216 53.379710123350186)","(37, 39, 0)",37,39,0,Lydgate Lane,,,,,
33,36,0,"[1343484171, 1343484172, 1343484174, 1343484175, 15220983]",False,"['2', '3']",,tertiary,30 mph,False,254.02561794829037,,"[1343484171, 1343484172, 1343484174, 1343484175, 15220983]","(1343484171, 1343484172, 1343484174, 1343484175, 15220983)",96,2,48.2802,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,14.48406,71.68088193131057,21718486,21710753,"LINESTRING (-1.5048529409969822 53.380910736151534, -1.5042700000000013 53.3808266, -1.501524099999999 53.3798225)","(37, 40, 0)",37,40,0,Crookes Road,,,,,
34,52,0,"[39628451, 1341031884, 9722739, 107441748, 1164757500]",False,2,,tertiary,30 mph,"[False, True]",537.3838033677894,,"[39628451, 1341031884, 9722739, 107441748, 1164757500]","(39628451, 1341031884, 9722739, 107441748, 1164757500)",165,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,21736834,75991860,"LINESTRING (-1.5081682000000003 53.3852715, -1.5049742 53.3895444, -1.5048005504394164 53.38965230013031)","(38, 56, 0)",38,56,0,"['Crookes', 'Northfield Road']",,,,,
34,33,0,"[39628451, 1341031883, 1343484173, 1343484179, 15220981]",False,"['2', '3']",,tertiary,30 mph,"[False, True]",537.5316869065089,,"[39628451, 1341031883, 1343484173, 1343484179, 15220981]","(39628451, 1341031883, 1343484173, 1343484179, 15220981)",166,2,48.2802,3.0,10.0,tertiary,UAP4,4,1108.5308497356418,0.3,14.48406,76.53453864010794,21736834,26770081,"LINESTRING (-1.5081682000000003 53.3852715, -1.5052657 53.3810934, -1.5048529409969822 53.380910736151534)","(38, 37, 0)",38,37,0,Crookes,,,10,False,
35,33,0,822138292,False,,,tertiary,30 mph,True,938.8127984802068,,[822138292],"(822138292,)",1700,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1231127218,150588120,"LINESTRING (-1.5188129976897216 53.379710123350186, -1.5185391000000015 53.379707599999996, -1.5052790999999994 53.38083579999999, -1.5048529409969822 53.380910736151534)","(39, 37, 0)",39,37,0,Lydgate Lane,,,,,
35,43,0,40349191,False,2,A57,primary,30 mph,False,443.25204507552326,,[40349191],"(40349191,)",154,8,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,12390688774,21712598,"LINESTRING (-1.5188129976897216 53.379710123350186, -1.5186668999999997 53.379621199999995, -1.5141213000000013 53.37688159999999)","(39, 47, 0)",39,47,0,Manchester Road,,,,,
35,88,0,"[1366045570, 4392804, 540724013, 540724014]",False,,A57,primary,30 mph,True,946.7727611232591,,"[1366045570, 4392804, 540724013, 540724014]","(1366045570, 4392804, 540724013, 540724014)",291,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,22032512,253248355,"LINESTRING (-1.5188129976897216 53.379710123350186, -1.5190968000000002 53.37976170000001, -1.5322753 53.380324, -1.5328869466832271 53.38055415154904)","(39, 92, 0)",39,92,0,Manchester Road,,,,,
35,85,0,"[1162656633, 107445427]",False,2,,tertiary,20 mph,True,967.6425923122335,,"[1162656633, 107445427]","(1162656633, 107445427)",292,2,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,22032512,253708566,"LINESTRING (-1.5188129976897216 53.379710123350186, -1.5190968000000002 53.37976170000001, -1.5323877 53.37691889999999, -1.5325177500421177 53.376904650071154)","(39, 89, 0)",39,89,0,Sandygate Road,,,,,
36,37,0,4086532,False,,,tertiary,20 mph,False,384.62799999999993,,[4086532],"(4086532,)",94,2,32.1868,1.0,4.085943039058704,tertiary,UAP4,4,536.8287267159224,0.3,9.656039999999999,55.59512250528399,21710753,21718503,"LINESTRING (-1.501524099999999 53.3798225, -1.498481000000001 53.38276489999999)","(40, 41, 0)",40,41,0,Crookesmoor Road,,,,,
36,38,0,15220983,False,2,,tertiary,30 mph,False,278.9236690490517,,[15220983],"(15220983,)",95,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,21710753,7237498435,"LINESTRING (-1.501524099999999 53.3798225, -1.5008227000000003 53.37776610000001, -1.5012675899182428 53.3774565408286)","(40, 42, 0)",40,42,0,Crookes Road,,,,,
36,33,0,"[1343484171, 1343484172, 1343484174, 1343484175, 15220983]",False,"['2', '3']",,tertiary,30 mph,True,254.02561794829037,,"[1343484171, 1343484172, 1343484174, 1343484175, 15220983]","(1343484171, 1343484172, 1343484174, 1343484175, 15220983)",96,2,48.2802,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,14.48406,71.68088193131057,21710753,21718486,"LINESTRING (-1.501524099999999 53.3798225, -1.5042700000000013 53.3808266, -1.5048529409969822 53.380910736151534)","(40, 37, 0)",40,37,0,Crookes Road,,,,,
52,34,0,"[39628451, 1341031884, 9722739, 107441748, 1164757500]",False,2,,tertiary,30 mph,"[False, True]",537.3838033677894,,"[39628451, 1341031884, 9722739, 107441748, 1164757500]","(39628451, 1341031884, 9722739, 107441748, 1164757500)",165,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,75991860,21736834,"LINESTRING (-1.5048005504394164 53.38965230013031, -1.5049742 53.3895444, -1.5081682000000003 53.3852715)","(56, 38, 0)",56,38,0,"['Crookes', 'Northfield Road']",,,,,
52,508,0,"[9722739, 1164757501, 41856774]",False,2,,tertiary,30 mph,True,502.86577178164134,,"[9722739, 1164757501, 41856774]","(9722739, 1164757501, 41856774)",1426,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,75991861,131414192,"LINESTRING (-1.5048005504394164 53.38965230013031, -1.5046268999999999 53.3897602, -1.5043260999999999 53.394126400000005)","(56, 513, 0)",56,513,0,"['Northfield Road', 'Heavygate Road']",,,,,
43,44,0,8101992,False,,,unclassified,,True,439.29999999999995,,[8101992],"(8101992,)",153,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,21712598,57926597,"LINESTRING (-1.5141213000000013 53.37688159999999, -1.510006900000001 53.3745843)","(47, 48, 0)",47,48,0,Shore Lane,,,,,
43,45,0,40349191,False,2,A57,primary,30 mph,False,698.5169999999999,,[40349191],"(40349191,)",154,8,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,21712598,21951936,"LINESTRING (-1.5141213000000013 53.37688159999999, -1.5037586999999986 53.376625)","(47, 49, 0)",47,49,0,Manchester Road,,,,,
43,35,0,40349191,False,2,A57,primary,30 mph,True,443.25204507552326,,[40349191],"(40349191,)",154,8,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,21712598,12390688774,"LINESTRING (-1.5141213000000013 53.37688159999999, -1.5186668999999997 53.379621199999995, -1.5188129976897216 53.379710123350186)","(47, 39, 0)",47,39,0,Manchester Road,,,,,
88,85,0,23389737,False,,,tertiary,,False,435.80598336840814,,[23389737],"(23389737,)",2452,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,253248355,253708566,"LINESTRING (-1.5328869466832271 53.38055415154904, -1.5322753 53.380324, -1.5323877 53.37691889999999, -1.5325177500421177 53.376904650071154)","(92, 89, 0)",92,89,0,Coldwell Lane,,,,,
88,35,0,"[1366045570, 4392804, 540724013, 540724014]",False,,A57,primary,30 mph,False,946.7727611232591,,"[1366045570, 4392804, 540724013, 540724014]","(1366045570, 4392804, 540724013, 540724014)",291,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,253248355,22032512,"LINESTRING (-1.5328869466832271 53.38055415154904, -1.5322753 53.380324, -1.5190968000000002 53.37976170000001, -1.5188129976897216 53.379710123350186)","(92, 39, 0)",92,39,0,Manchester Road,,,,,
88,353,0,4392935,False,,,unclassified,,False,180.8303049522965,,[4392935],"(4392935,)",799,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,26842647,26842641,"LINESTRING (-1.5328869466832271 53.38055415154904, -1.5334986000000002 53.38078430000001, -1.532222900000001 53.381701799999995)","(92, 358, 0)",92,358,0,Den Bank Avenue,,,,,
88,89,0,"[43282241, 1366045569, 1366045570]",False,,A57,primary,"['30 mph', '50 mph']",True,2048.792235081553,,"[43282241, 1366045569, 1366045570]","(43282241, 1366045569, 1366045570)",796,2,80.467,2.0,7.169747619047621,primary,UAP2,2,1044.6021602016149,0.3,24.1401,43.27248686631849,26842647,26842601,"LINESTRING (-1.5328869466832271 53.38055415154904, -1.5334986000000002 53.38078430000001, -1.5629336000000005 53.3807878, -1.5635725501111608 53.380778251711114)","(92, 93, 0)",92,93,0,Manchester Road,,,,,
85,81,0,"[819498592, 43706257, 22915366]",False,2,,tertiary,"['30 mph', '40 mph']",True,1587.3270294781735,,"[819498592, 43706257, 22915366]","(819498592, 43706257, 22915366)",289,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,22032498,246711595,"LINESTRING (-1.5325177500421177 53.376904650071154, -1.5326478 53.37689039999999, -1.5557568000000006 53.373678600000005)","(89, 85, 0)",89,85,0,Redmires Road,,,,,
85,46,0,"[107212625, 84210562, 23745916, 22915358]",False,2,,tertiary,,"[False, True]",910.3994685935958,,"[107212625, 84210562, 23745916, 22915358]","(107212625, 84210562, 23745916, 22915358)",290,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,22032498,35631677,"LINESTRING (-1.5325177500421177 53.376904650071154, -1.5326478 53.37689039999999, -1.524472000000001 53.370428200000006)","(89, 50, 0)",89,50,0,"['Carsick Hill Road', 'Gladstone Road', 'Ivy Park Road', 'Snaithing Lane']",,,,,
85,88,0,23389737,False,,,tertiary,,True,435.80598336840814,,[23389737],"(23389737,)",2452,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,253708566,253248355,"LINESTRING (-1.5325177500421177 53.376904650071154, -1.5323877 53.37691889999999, -1.5322753 53.380324, -1.5328869466832271 53.38055415154904)","(89, 92, 0)",89,92,0,Coldwell Lane,,,,,
85,35,0,"[1162656633, 107445427]",False,2,,tertiary,20 mph,False,967.6425923122335,,"[1162656633, 107445427]","(1162656633, 107445427)",292,2,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,253708566,22032512,"LINESTRING (-1.5325177500421177 53.376904650071154, -1.5323877 53.37691889999999, -1.5190968000000002 53.37976170000001, -1.5188129976897216 53.379710123350186)","(89, 39, 0)",89,39,0,Sandygate Road,,,,,
37,36,0,4086532,False,,,tertiary,20 mph,True,384.62799999999993,,[4086532],"(4086532,)",94,2,32.1868,1.0,4.085943039058704,tertiary,UAP4,4,536.8287267159224,0.3,9.656039999999999,55.59512250528399,21718503,21710753,"LINESTRING (-1.498481000000001 53.38276489999999, -1.501524099999999 53.3798225)","(41, 40, 0)",41,40,0,Crookesmoor Road,,,,,
37,39,0,"[4086534, 1217520095]",False,,,unclassified,20 mph,False,477.068380422841,,"[4086534, 1217520095]","(4086534, 1217520095)",99,2,32.1868,1.0,7.0,unclassified,UAP4,4,874.0712549012164,0.3,9.656039999999999,90.52067461414995,21718503,21710774,"LINESTRING (-1.498481000000001 53.38276489999999, -1.494192300000001 53.380904799999996, -1.4927605860539856 53.380182759735284)","(41, 43, 0)",41,43,0,Northumberland Road,,,7,,
37,40,0,"[392058169, 39628443]",False,2,,tertiary,20 mph,False,412.1960000000001,,"[392058169, 39628443]","(392058169, 39628443)",159,2,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,21718503,21718496,"LINESTRING (-1.498481000000001 53.38276489999999, -1.4941180999999992 53.3853583)","(41, 44, 0)",41,44,0,Crookesmoor Road,,,,,
38,36,0,15220983,False,2,,tertiary,30 mph,True,278.9236690490517,,[15220983],"(15220983,)",95,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,7237498435,21710753,"LINESTRING (-1.5012675899182428 53.3774565408286, -1.5008227000000003 53.37776610000001, -1.501524099999999 53.3798225)","(42, 40, 0)",42,40,0,Crookes Road,,,,,
38,51,0,"[23573816, 4392803, 313889127]",False,2,,tertiary,,False,319.0386426854078,,"[23573816, 4392803, 313889127]","(23573816, 4392803, 313889127)",161,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,21718515,1070573491,"LINESTRING (-1.5012675899182428 53.3774565408286, -1.5005151000000017 53.37765579999999, -1.4970742000000004 53.3765536, -1.4970336999685638 53.376520350006764)","(42, 55, 0)",42,55,0,"['Nile Street', 'Newbould Lane']",,,,,
38,41,0,"[972653665, 1104869482, 1104869481, 4390089]",False,"['2', '3']",A57,primary,30 mph,False,455.76844987378024,,"[972653665, 1104869482, 1104869481, 4390089]","(972653665, 1104869482, 1104869481, 4390089)",164,1,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,21718515,248800291,"LINESTRING (-1.5012675899182428 53.3774565408286, -1.5005151000000017 53.37765579999999, -1.4960730999999998 53.3800921)","(42, 45, 0)",42,45,0,Whitham Road,,,,,
38,55,0,"[1195566068, 4367629]",False,2,B6547,secondary,30 mph,False,235.36195581838564,,"[1195566068, 4367629]","(1195566068, 4367629)",3946,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,1591678079,1591678034,"LINESTRING (-1.5012675899182428 53.3774565408286, -1.5020559 53.377165299999994, -1.4996973000000002 53.376495699999985)","(42, 59, 0)",42,59,0,Glossop Road,,,,,
38,45,0,"[1214278304, 4390090, 972653661, 313889126]",False,3,A57,primary,30 mph,True,189.90366544547084,,"[1214278304, 4390090, 972653661, 313889126]","(1214278304, 4390090, 972653661, 313889126)",275,2,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,1591678079,21951936,"LINESTRING (-1.5012675899182428 53.3774565408286, -1.5020559 53.377165299999994, -1.5037586999999986 53.376625)","(42, 49, 0)",42,49,0,Fulwood Road,,,,,
40,47,0,4086640,False,2,,tertiary,30 mph,True,297.55360584040034,,[4086640],"(4086640,)",155,4,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,21718496,197781078,"LINESTRING (-1.4941180999999992 53.3853583, -1.4961976999999997 53.38656869999999, -1.4972276065475185 53.3872778594135)","(44, 51, 0)",44,51,0,Barber Road,,,,,
40,48,0,"[1341549381, 14332106, 17130326, 4388024, 107444986, 104416254]",False,,,tertiary,20 mph,False,804.215,,"[1341549381, 14332106, 17130326, 4388024, 107444986, 104416254]","(1341549381, 14332106, 17130326, 4388024, 107444986, 104416254)",158,2,32.1868,1.0,4.085943039058704,tertiary,UAP4,4,536.8287267159224,0.3,9.656039999999999,55.59512250528399,21718496,26788715,"LINESTRING (-1.4941180999999992 53.3853583, -1.4854995000000002 53.38974939999999)","(44, 52, 0)",44,52,0,"['Addy Street', 'Oxford Street', 'Crookesmoor Road', 'Shipton Street']",,,,,
40,37,0,"[392058169, 39628443]",False,2,,tertiary,20 mph,True,412.196,,"[392058169, 39628443]","(392058169, 39628443)",159,2,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,21718496,21718503,"LINESTRING (-1.4941180999999992 53.3853583, -1.498481000000001 53.38276489999999)","(44, 41, 0)",44,41,0,Crookesmoor Road,,,,,
40,49,0,"[39628448, 1258337441, 1258337440, 1248236253, 1353412414]",False,"['2', '3']",,tertiary,30 mph,False,319.22348981042416,,"[39628448, 1258337441, 1258337440, 1248236253, 1353412414]","(39628448, 1258337441, 1258337440, 1248236253, 1353412414)",160,1,48.2802,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,14.48406,71.68088193131057,21718496,1014466202,"LINESTRING (-1.4941180999999992 53.3853583, -1.4900154999999997 53.3839171, -1.4899800999901838 53.38390535000518)","(44, 53, 0)",44,53,0,Crookes Valley Road,,,,,
41,39,0,4395663,False,2,A57,unclassified,30 mph,False,257.39662727573295,,[4395663],"(4395663,)",807,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,248800291,26865553,"LINESTRING (-1.4960730999999998 53.3800921, -1.4943477000000014 53.37954279999998, -1.4927605860539856 53.380182759735284)","(45, 43, 1)",45,43,1,Tree Root Walk,,,,,
41,38,0,"[4390089, 1104869482, 1104869481, 972653665]",False,"['2', '3']",A57,primary,30 mph,True,455.76844987378024,,"[4390089, 1104869482, 1104869481, 972653665]","(4390089, 1104869482, 1104869481, 972653665)",2375,1,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,248800291,21718515,"LINESTRING (-1.4960730999999998 53.3800921, -1.5005151000000017 53.37765579999999, -1.5012675899182428 53.3774565408286)","(45, 42, 0)",45,42,0,Whitham Road,,,,,
55,228,0,4087702,False,2,,tertiary,20 mph,False,227.71738606569488,,[4087702],"(4087702,)",469,4,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,1591678034,961571848,"LINESTRING (-1.4996973000000002 53.376495699999985, -1.5015490999999999 53.3751749, -1.5016490507656286 53.374857400055184)","(59, 233, 0)",59,233,0,Westbourne Road,,,,,
55,51,0,4240103,False,2,B6547,secondary,30 mph,False,184.49198158820428,,[4240103],"(4240103,)",3945,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,1591678034,1591678033,"LINESTRING (-1.4996973000000002 53.376495699999985, -1.4969932000000004 53.376487099999984, -1.4970336999685638 53.376520350006764)","(59, 55, 0)",59,55,0,Glossop Road,,,,,
55,38,0,"[1195566068, 4367629]",False,2,B6547,secondary,30 mph,True,235.36195581838564,,"[1195566068, 4367629]","(1195566068, 4367629)",3946,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,1591678034,1591678079,"LINESTRING (-1.4996973000000002 53.376495699999985, -1.5020559 53.377165299999994, -1.5012675899182428 53.3774565408286)","(59, 42, 0)",59,42,0,Glossop Road,,,,,
45,43,0,40349191,False,2,A57,primary,30 mph,True,698.5169999999999,,[40349191],"(40349191,)",154,8,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,21951936,21712598,"LINESTRING (-1.5037586999999986 53.376625, -1.5141213000000013 53.37688159999999)","(49, 47, 0)",49,47,0,Manchester Road,,,,,
45,38,0,"[1214278304, 4390090, 972653661, 313889126]",False,3,A57,primary,30 mph,False,189.90366544547084,,"[1214278304, 4390090, 972653661, 313889126]","(1214278304, 4390090, 972653661, 313889126)",275,2,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,21951936,1591678079,"LINESTRING (-1.5037586999999986 53.376625, -1.5020559 53.377165299999994, -1.5012675899182428 53.3774565408286)","(49, 42, 0)",49,42,0,Fulwood Road,,,,,
