Time,sensorID,flowTotal,Nom_CO2_total,sensor,timestamp,AIRPRES,HUM,NO,NO2,PARTICLE_COUNT,PM1,PM10,PM2_5,PM4,TEMP,TSP,hour,month,day,dow,wkn
1681349400,SBT,27,3214,2450229,2023-04-13T02:30:00Z,979.6,79.2,9.06,-5.07,211.9,107.15,290.06,252.36,288.61,6.8,290.06,2,4,13,4,15
1681351200,SBT,28,3509,2450229,2023-04-13T03:00:00Z,980.1,79,15.88,-10.7,224.57,112.78,298.37,260.72,297.62,7,298.37,3,4,13,4,15
1681353000,SBT,21,2434,2450229,2023-04-13T03:30:00Z,980.4,79.1,8.23,-7.13,223.94,111.74,281.12,248.18,280.44,6.8,281.12,3,4,13,4,15
1681354800,SBT,32,3896,2450229,2023-04-13T04:00:00Z,981,79.9,-1.99,-5.99,230.38,110.67,270.67,238.61,269.67,6.6,270.67,4,4,13,4,15
1681356600,SBT,38,4242,2450229,2023-04-13T04:30:00Z,981.2,79.4,9.72,-6.67,228.52,112.04,259.32,230.78,257.91,6.5,259.32,4,4,13,4,15
1681358400,SBT,42,5300,2450229,2023-04-13T05:00:00Z,981.4,79.3,-8.87,-7.4,249.9,125.55,303.42,269.82,301.94,6.4,303.42,5,4,13,4,15
1681360200,SBT,77,10379,2450229,2023-04-13T05:30:00Z,981.7,79.1,18.22,-1.99,232.47,117.61,270.02,241.03,268.8,6.5,270.02,5,4,13,4,15
1681362000,SBT,135,16989,2450229,2023-04-13T06:00:00Z,982,78.5,1.55,-3.26,249.48,126.94,297.96,263.7,296.57,6.6,297.96,6,4,13,4,15
1681363800,SBT,174,21779,2450229,2023-04-13T06:30:00Z,982.1,76.7,17.91,-5.22,240.17,123.2,281.54,250.04,280.21,7,281.54,6,4,13,4,15
1681365600,SBT,392,49191,2450229,2023-04-13T07:00:00Z,982.2,75.5,0.98,-4.65,206.63,106.68,235.27,210.17,233.89,7.3,235.27,7,4,13,4,15
1681367400,SBT,492,60694,2450229,2023-04-13T07:30:00Z,982.5,74.2,17.56,-6.82,231.46,119.51,303,265.82,301.41,7.7,303,7,4,13,4,15
1681369200,SBT,580,73418,2450229,2023-04-13T08:00:00Z,983.1,74,13.67,-11.92,192.66,99.35,239.13,211.29,237.29,8,239.13,8,4,13,4,15
1681371000,SBT,544,68794,2450229,2023-04-13T08:30:00Z,984.1,72.6,2.03,-3.32,196.4,106.46,263.48,231.89,262.33,8.8,263.48,8,4,13,4,15
1681372800,SBT,561,70914,2450229,2023-04-13T09:00:00Z,984.6,72,11.26,-3.82,194.42,103.58,247.56,218.49,246.11,8.8,247.56,9,4,13,4,15
1681374600,SBT,472,61154,2450229,2023-04-13T09:30:00Z,985,71.9,9.61,-0.28,190.89,101.7,234.89,208.3,233.43,8.8,234.89,9,4,13,4,15
1681376400,SBT,495,64661,2450229,2023-04-13T10:00:00Z,984.9,70.5,6.98,-9.39,190.33,105.03,230.67,206.89,229.31,9.2,230.67,10,4,13,4,15
1681378200,SBT,453,58040,2450229,2023-04-13T10:30:00Z,985.4,70.4,4.98,-3.52,188.42,106.35,252.91,223.65,252.21,9.9,252.91,10,4,13,4,15
1681380000,SBT,473,59406,2450229,2023-04-13T11:00:00Z,985.6,69.2,15.19,-8.05,173.79,95.44,232.69,204.36,231.97,9.9,232.69,11,4,13,4,15
1681381800,SBT,499,63882,2450229,2023-04-13T11:30:00Z,985.8,68.5,21.23,-10.74,183.9,101.5,246.16,216.8,245.67,9.8,246.16,11,4,13,4,15
1681383600,SBT,497,62716,2450229,2023-04-13T12:00:00Z,986,68.3,10.13,-12.37,193.74,107.14,255.2,224.3,253.35,9.9,255.2,12,4,13,4,15
1681385400,SBT,506,64851,2450229,2023-04-13T12:30:00Z,985.8,67,1.07,-3.38,173.06,94.9,216.97,192.62,216.16,10.6,216.97,12,4,13,4,15
1681387200,SBT,521,66440,2450229,2023-04-13T13:00:00Z,985.6,64.7,19.08,-10.3,175.71,97.56,211.86,189.75,211.06,11.1,211.86,13,4,13,4,15
1681389000,SBT,448,57265,2450229,2023-04-13T13:30:00Z,986.8,62.9,9.08,-0.55,171.08,92.68,202.39,181.33,201.71,11.6,202.39,13,4,13,4,15
1681390800,SBT,531,68439,2450229,2023-04-13T14:00:00Z,986.6,63.3,6.92,-7.15,174.04,93.14,203.82,182.51,202.69,11.5,203.82,14,4,13,4,15
1681392600,SBT,564,72881,2450229,2023-04-13T14:30:00Z,986.6,62.6,17.76,-7.9,162.76,87.97,187.1,168.57,186.33,11.2,187.1,14,4,13,4,15
1681394400,SBT,535,67355,2450229,2023-04-13T15:00:00Z,986.6,62.1,6.48,-5.92,156.23,82.21,177.83,160,177.35,11.6,177.83,15,4,13,4,15
1681396200,SBT,539,70154,2450229,2023-04-13T15:30:00Z,987.4,59,0.01,-1.81,163.15,86.12,180.53,163.46,179.99,12,180.53,15,4,13,4,15
1681398000,SBT,545,68138,2450229,2023-04-13T16:00:00Z,987.9,58,2.79,-7.25,155.25,82.2,169.47,154.4,169.32,12.4,169.47,16,4,13,4,15
1681399800,SBT,481,60862,2450229,2023-04-13T16:30:00Z,988.3,56.2,12.77,-4.47,159.14,84.11,166.96,152.83,166.61,12.2,166.96,16,4,13,4,15
1681401600,SBT,456,59332,2450229,2023-04-13T17:00:00Z,987.7,57.4,9.21,-4.43,175.02,94.41,192.4,175.84,192.05,11.6,192.4,17,4,13,4,15
1681403400,SBT,478,61230,2450229,2023-04-13T17:30:00Z,988.6,56.7,8.61,-3.58,164.86,86.85,171.5,157.12,171.17,11.4,171.5,17,4,13,4,15
1681405200,SBT,508,63789,2450229,2023-04-13T18:00:00Z,988.3,55.3,-1.81,-11.86,167.11,88.33,174.79,161.01,174.79,11.7,174.79,18,4,13,4,15
1681407000,SBT,459,59605,2450229,2023-04-13T18:30:00Z,989.2,56.8,13.55,-5.53,177.64,95.19,191.76,175.6,191.08,11,191.76,18,4,13,4,15
1681408800,SBT,489,63242,2450229,2023-04-13T19:00:00Z,989.3,59.5,19.59,-2.14,158.91,84.57,165.99,152.67,165.64,10.3,165.99,19,4,13,4,15
1681410600,SBT,522,65169,2450229,2023-04-13T19:30:00Z,989.8,60.4,21.28,1.36,179.26,95.49,178.72,163.96,177.36,9.7,178.72,19,4,13,4,15
1681412400,SBT,436,56397,2450229,2023-04-13T20:00:00Z,990.4,63,9.08,-8.34,192.25,101.02,195.4,178.84,194.95,9,195.4,20,4,13,4,15
1681414200,SBT,336,42527,2450229,2023-04-13T20:30:00Z,991.1,65.2,12.41,-8.29,217.66,110.91,227.37,207.25,227.35,8.5,227.37,20,4,13,4,15
1681416000,SBT,306,37327,2450229,2023-04-13T21:00:00Z,990.6,67,7.25,-8.67,206.45,103.58,215.37,195.47,215.03,7.7,215.37,21,4,13,4,15
1681417800,SBT,369,46744,2450229,2023-04-13T21:30:00Z,990.7,67.5,10.42,-7.76,215.82,107.98,222.94,203.63,222.92,7.2,222.94,21,4,13,4,15
1681419600,SBT,307,38911,2450229,2023-04-13T22:00:00Z,990.3,68.5,7.07,-2.32,218.56,108.69,225.18,205.1,224.46,7,225.18,22,4,13,4,15
1681425000,SBT,213,27087,2450229,2023-04-13T23:30:00Z,990.7,73.2,8.52,-8.27,247.2,121.76,277.16,249.35,276.67,6,277.16,23,4,13,4,15
1681426800,SBT,136,16886,2450229,2023-04-14T00:00:00Z,991.1,73.2,1.34,-6.61,215.26,107.84,236.52,214.39,236.52,5.7,236.52,0,4,14,5,15
1681428600,SBT,111,14059,2450229,2023-04-14T00:30:00Z,990.7,74.4,-2.07,-9.34,228.68,114.3,255.39,230.24,254.9,5.2,255.39,0,4,14,5,15
1681430400,SBT,70,8732,2450229,2023-04-14T01:00:00Z,991.4,75.6,5.97,-4.69,252.82,125.93,284.5,256.6,284.43,4.5,284.5,1,4,14,5,15
1681432200,SBT,83,10253,2450229,2023-04-14T01:30:00Z,990.8,76.8,-4.09,-9.95,207.47,104.85,215.76,197.05,215.73,4.2,215.76,1,4,14,5,15
1681434000,SBT,62,7586,2450229,2023-04-14T02:00:00Z,990.6,77.8,-8.22,-4.89,246.01,124.11,278,250.14,277.46,4,278,2,4,14,5,15
1681435800,SBT,38,4337,2450229,2023-04-14T02:30:00Z,990.5,78.7,31.76,-5.55,241.18,121.59,275.62,247.6,274.94,4,275.62,2,4,14,5,15
1681437600,SBT,39,5117,2450229,2023-04-14T03:00:00Z,990.6,78.7,28.15,-4.36,258.42,130.06,302.22,270.4,301.73,4.2,302.22,3,4,14,5,15
1681439400,SBT,34,4173,2450229,2023-04-14T03:30:00Z,990.6,78.8,21.87,-7.9,256.26,129.61,304.86,272.36,304.19,4.1,304.86,3,4,14,5,15
1681441200,SBT,32,3695,2450229,2023-04-14T04:00:00Z,990.7,79.2,-7.6,-8.37,218.15,110.68,244.18,220.2,243.82,3.7,244.18,4,4,14,5,15
1681443000,SBT,24,3562,2450229,2023-04-14T04:30:00Z,991,80.1,6.12,26.12,238.72,120.89,262.8,236.73,261.44,3.3,262.8,4,4,14,5,15
1681444800,SBT,33,4281,2450229,2023-04-14T05:00:00Z,990.6,80.5,1.83,13.81,186.84,97.19,192.12,175.37,190.99,3.2,192.12,5,4,14,5,15
1681446600,SBT,65,8234,2450229,2023-04-14T05:30:00Z,990.8,81.1,25.79,-6.62,228.94,118.31,238.38,216.48,237.13,2.8,238.38,5,4,14,5,15
1681448400,SBT,111,12435,2450229,2023-04-14T06:00:00Z,991.3,81.8,13.14,-5.42,248.44,130.62,283.63,255.23,282.48,2.7,283.63,6,4,14,5,15
1681450200,SBT,159,21369,2450229,2023-04-14T06:30:00Z,991,82.1,4.63,36.35,235.62,124.26,275.51,244.85,273.11,2.8,275.51,6,4,14,5,15
1681452000,SBT,364,45386,2450229,2023-04-14T07:00:00Z,990.7,81.1,26.51,23.2,248.8,130.2,321.63,283.89,319.91,4,321.63,7,4,14,5,15
1681453800,SBT,424,55074,2450229,2023-04-14T07:30:00Z,990.9,78.6,8.87,6.83,204.07,104.34,258.42,228.18,257.27,5.5,258.42,7,4,14,5,15
1681455600,SBT,544,68763,2450229,2023-04-14T08:00:00Z,990.7,76.6,36.04,-4.92,212.75,113.26,274.15,242.22,271.79,6.6,274.15,8,4,14,5,15
1681457400,SBT,529,69442,2450229,2023-04-14T08:30:00Z,991,74.8,16.3,-3.49,173.4,91.88,219.51,194.29,218.57,7.5,219.51,8,4,14,5,15
1681459200,SBT,480,61906,2450229,2023-04-14T09:00:00Z,991.5,74.4,28.85,-2.74,213.13,111.7,266.49,235.42,264.75,7.7,266.49,9,4,14,5,15
1681461000,SBT,469,60645,2450229,2023-04-14T09:30:00Z,991.3,73.9,6.72,-3.46,210.85,109.42,275.02,241.26,273.89,8.1,275.02,9,4,14,5,15
1681462800,SBT,547,68319,2450229,2023-04-14T10:00:00Z,991.7,76,22.03,-2.08,217.12,112.56,307.22,267.66,306.87,7.9,307.22,10,4,14,5,15
1681464600,SBT,528,67640,2450229,2023-04-14T10:30:00Z,991.6,77.3,30.22,-0.64,224.36,114.77,317.9,276.89,317.68,7.9,317.9,10,4,14,5,15
1681466400,SBT,470,61138,2450229,2023-04-14T11:00:00Z,991.8,76.9,25.94,-3.01,221.94,115.53,323.55,281.39,323.53,8.4,323.55,11,4,14,5,15
1681468200,SBT,493,62618,2450229,2023-04-14T11:30:00Z,992.1,77.2,-1.4,-4.09,216.87,110.47,309.45,266.69,308.35,8.8,309.45,11,4,14,5,15
1681470000,SBT,558,70122,2450229,2023-04-14T12:00:00Z,991.5,76.4,23.22,-7.09,206.54,106.45,297.45,257.44,297.16,9,297.45,12,4,14,5,15
1681471800,SBT,556,73260,2450229,2023-04-14T12:30:00Z,991.4,75.8,4.15,-6.59,209.71,107.64,309.2,265.97,308.59,9.2,309.2,12,4,14,5,15
1681473600,SBT,530,67233,2450229,2023-04-14T13:00:00Z,991.7,77.3,5.66,-6.46,226.18,115.24,343.04,293.92,342.37,9.2,343.04,13,4,14,5,15
1681475400,SBT,513,66013,2450229,2023-04-14T13:30:00Z,991.9,77.3,15.11,-2.43,218.85,113.21,339.02,289.75,338.35,9.3,339.02,13,4,14,5,15
1681477200,SBT,497,63026,2450229,2023-04-14T14:00:00Z,992.2,76.3,11.58,-5.49,213.42,109.99,324.1,277.62,323.88,9.6,324.1,14,4,14,5,15
1681479000,SBT,522,68312,2450229,2023-04-14T14:30:00Z,992.2,76.9,17.63,-2.56,211.11,108.04,316.62,271.74,315.9,9.5,316.62,14,4,14,5,15
1681480800,SBT,570,74668,2450229,2023-04-14T15:00:00Z,992.7,77.9,14.27,-2.02,222.35,111.35,305.16,265.33,304.39,9.1,305.16,15,4,14,5,15
1681482600,SBT,484,61477,2450229,2023-04-14T15:30:00Z,993,79.7,21.17,-1.13,246.68,118.8,328.85,285.26,328.52,8.8,328.85,15,4,14,5,15
1681484400,SBT,450,57278,2450229,2023-04-14T16:00:00Z,993.3,79.8,18.79,8.29,231.06,114.43,291.99,255.42,291.9,8.5,291.99,16,4,14,5,15
1681486200,SBT,456,58900,2450229,2023-04-14T16:30:00Z,993.5,80.4,41.21,8,239.62,119.07,308.51,269.12,307.96,8.3,308.51,16,4,14,5,15
1681488000,SBT,476,62441,2450229,2023-04-14T17:00:00Z,993.4,80.9,30.29,14.21,234.08,114.63,304.07,265.28,303.79,8.2,304.07,17,4,14,5,15
1681489800,SBT,458,58124,2450229,2023-04-14T17:30:00Z,993.3,80.5,25.13,-6.49,240.52,112.73,307.16,269.89,307.16,7.9,307.16,17,4,14,5,15
1681491600,SBT,463,59127,2450229,2023-04-14T18:00:00Z,994.1,80.8,27.47,17.64,246.97,114.39,308.54,272.71,308.54,7.5,308.54,18,4,14,5,15
1681493400,SBT,493,62091,2450229,2023-04-14T18:30:00Z,994.7,81,20.57,-2.07,232.63,110.74,286.75,254.22,286.75,7.2,286.75,18,4,14,5,15
1681495200,SBT,447,57587,2450229,2023-04-14T19:00:00Z,994.9,81.3,10.32,7.44,242.11,118.77,312.17,277.25,312.14,6.8,312.17,19,4,14,5,15
1681497000,SBT,502,66160,2450229,2023-04-14T19:30:00Z,996.2,81.7,6.57,-4.97,226.51,111.4,255.79,231.32,255.78,6.6,255.79,19,4,14,5,15
1681498800,SBT,425,53675,2450229,2023-04-14T20:00:00Z,996.2,81.8,27,-4.5,231.19,113.63,270.57,242.92,270.54,6.3,270.57,20,4,14,5,15
1681500600,SBT,325,40769,2450229,2023-04-14T20:30:00Z,996.2,82.2,9.68,6.61,250.47,122.54,299.48,267.9,299.48,6.1,299.48,20,4,14,5,15
1681502400,SBT,319,40862,2450229,2023-04-14T21:00:00Z,996.4,82.7,8.27,-3.78,222.54,110.68,260.48,233.83,260.46,6.1,260.48,21,4,14,5,15
1681504200,SBT,368,46852,2450229,2023-04-14T21:30:00Z,997.2,82.8,-6.65,-4.84,252.31,124.77,313.38,279.37,313.38,6.1,313.38,21,4,14,5,15
1681506000,SBT,376,48635,2450229,2023-04-14T22:00:00Z,997.6,83.1,10.93,-4.7,229.68,112.1,264.99,237.53,264.97,6.1,264.99,22,4,14,5,15
1681511400,SBT,277,33515,2450229,2023-04-14T23:30:00Z,998.6,83.5,15.12,-0.05,243.82,116.72,293.66,261.25,293.65,6.2,293.66,23,4,14,5,15
1681513200,SBT,241,30009,2450229,2023-04-15T00:00:00Z,998.8,83.5,-9.1,-7.07,219.44,108.82,270.27,241.37,270.27,6.2,270.27,0,4,15,6,15
1681515000,SBT,164,21346,2450229,2023-04-15T00:30:00Z,999.3,83.6,22.29,18.16,255.09,122.82,327.66,289.53,327.65,6.2,327.66,0,4,15,6,15
1681516800,SBT,140,17197,2450229,2023-04-15T01:00:00Z,999.7,83.8,11.25,-6.08,247.03,120.59,305.17,271.06,305.15,6.3,305.17,1,4,15,6,15
1681518600,SBT,85,9653,2450229,2023-04-15T01:30:00Z,1000.7,83.4,-6.58,-6.21,239.4,117.71,294.15,260.84,294.12,6.3,294.15,1,4,15,6,15
1681520400,SBT,95,11611,2450229,2023-04-15T02:00:00Z,1001.1,83.5,13.91,6.87,225.21,110.47,260.46,232.85,260.46,6.3,260.46,2,4,15,6,15
1681522200,SBT,76,8674,2450229,2023-04-15T02:30:00Z,1001.4,83.3,-9.42,-5.31,263.39,129.28,337.8,297.91,337.77,6.3,337.8,2,4,15,6,15
1681524000,SBT,59,6798,2450229,2023-04-15T03:00:00Z,1001.3,83.2,6.35,-5.35,222.05,111.42,274.71,244.31,274.7,6.2,274.71,3,4,15,6,15
1681525800,SBT,50,5942,2450229,2023-04-15T03:30:00Z,1001.7,83.2,26.32,-9.1,245.1,122.27,308.81,273.31,308.81,6.1,308.81,3,4,15,6,15
1681527600,SBT,48,5919,2450229,2023-04-15T04:00:00Z,1002.1,83,-3.66,0.56,241.01,120.99,309.38,273.13,309.38,6.1,309.38,4,4,15,6,15
1681529400,SBT,50,6047,2450229,2023-04-15T04:30:00Z,1002.3,82.7,12.74,-10.63,253.79,126.29,334.85,294.45,334.85,6.1,334.85,4,4,15,6,15
1681531200,SBT,57,7302,2450229,2023-04-15T05:00:00Z,1002.3,82.6,10.86,-1.93,251.93,125.87,305.1,272.59,305.1,6.1,305.1,5,4,15,6,15
1681533000,SBT,56,7080,2450229,2023-04-15T05:30:00Z,1002.5,82.4,4.13,14.63,258.62,134.89,335.4,299.47,335.4,6.1,335.4,5,4,15,6,15
1681534800,SBT,84,10394,2450229,2023-04-15T06:00:00Z,1004.2,82.7,9.43,6.97,241.05,126.06,293.42,264.09,293.42,5.8,293.42,6,4,15,6,15
1681536600,SBT,93,11656,2450229,2023-04-15T06:30:00Z,1004.7,82.9,11.28,-6.87,243.02,125.21,293.63,263.31,293.47,6,293.63,6,4,15,6,15
1681538400,SBT,158,19357,2450229,2023-04-15T07:00:00Z,1005.3,83,3.99,-6.05,251.64,129.79,329.58,292.01,329.22,6.1,329.58,7,4,15,6,15
1681540200,SBT,150,18735,2450229,2023-04-15T07:30:00Z,1005.4,83,31.91,-4.88,250.55,129.41,323.37,285.97,322.82,6.6,323.37,7,4,15,6,15
1681542000,SBT,205,27119,2450229,2023-04-15T08:00:00Z,1005.7,82.5,12.72,-4.71,243.69,126.49,319.79,282.06,319.38,7.1,319.79,8,4,15,6,15
1681543800,SBT,267,34135,2450229,2023-04-15T08:30:00Z,1006.1,81.9,8.88,-4.19,258.38,134.64,357.98,313.55,357.76,7.6,357.98,8,4,15,6,15
1681545600,SBT,333,43063,2450229,2023-04-15T09:00:00Z,1007,81.1,21.5,-6.15,230.9,121.58,292.58,256.34,292.09,8.2,292.58,9,4,15,6,15
1681547400,SBT,386,47591,2450229,2023-04-15T09:30:00Z,1007.7,80,15.65,-6.26,187.6,100.54,252.16,222.36,251.47,9,252.16,9,4,15,6,15
1681549200,SBT,498,62951,2450229,2023-04-15T10:00:00Z,1007.9,77.2,2,-4.09,186.92,101.42,249.55,219.74,248.95,10.3,249.55,10,4,15,6,15
1681551000,SBT,419,52684,2450229,2023-04-15T10:30:00Z,1007.8,75.5,5.51,-0.12,179.24,97.42,235.14,207.04,234.2,10.7,235.14,10,4,15,6,15
1681552800,SBT,427,53349,2450229,2023-04-15T11:00:00Z,1008.6,74.1,16.9,0.66,172.96,93.47,225.21,198.84,224.53,11.6,225.21,11,4,15,6,15
1681554600,SBT,455,58047,2450229,2023-04-15T11:30:00Z,1008.3,71.2,18.17,-1.77,160,85.05,203.15,179.76,202.77,12.5,203.15,11,4,15,6,15
1681556400,SBT,480,58482,2450229,2023-04-15T12:00:00Z,1008.2,69.7,17.78,-1.61,158.72,83.64,200.07,176.33,199.14,13,200.07,12,4,15,6,15
1681558200,SBT,471,57635,2450229,2023-04-15T12:30:00Z,1008.5,66.7,18.48,-3.18,153.68,80.76,185.63,164.77,184.96,13.4,185.63,12,4,15,6,15
1681560000,SBT,527,66653,2450229,2023-04-15T13:00:00Z,1008.7,66.4,8.99,-2.39,170.01,91.36,198.99,178.69,197.93,13.5,198.99,13,4,15,6,15
1681561800,SBT,503,62282,2450229,2023-04-15T13:30:00Z,1008.8,63.6,12.35,-0.7,168.75,88.86,190.05,171.1,189.7,14.1,190.05,13,4,15,6,15
1681563600,SBT,500,60993,2450229,2023-04-15T14:00:00Z,1008.8,62.6,14.39,-2.12,172.3,91.87,191.69,173.63,191.4,14.3,191.69,14,4,15,6,15
1681565400,SBT,506,63163,2450229,2023-04-15T14:30:00Z,1009.1,60.8,9.09,0.31,171.53,90.3,185.09,168.62,185.02,14.3,185.09,14,4,15,6,15
1681567200,SBT,589,71526,2450229,2023-04-15T15:00:00Z,1009.7,60.2,2.93,-2.66,153.38,79.71,164.45,149.33,164.1,14.7,164.45,15,4,15,6,15
1681569000,SBT,560,72532,2450229,2023-04-15T15:30:00Z,1010.4,59.2,14.8,-2.62,168.87,88.61,181.36,164.12,180.55,14.9,181.36,15,4,15,6,15
1681570800,SBT,527,68450,2450229,2023-04-15T16:00:00Z,1010.3,57.4,5.61,-0.45,158.66,81.77,166.51,151.06,165.64,15.1,166.51,16,4,15,6,15
1681572600,SBT,502,64393,2450229,2023-04-15T16:30:00Z,1010.2,56.5,-0.67,-2.53,138.17,69.97,139.9,127.78,139.36,14.8,139.9,16,4,15,6,15
1681574400,SBT,468,59746,2450229,2023-04-15T17:00:00Z,1009.8,58.3,26.76,-2.51,160.29,84.56,169.69,155.24,169.33,14.3,169.69,17,4,15,6,15
1681576200,SBT,472,59772,2450229,2023-04-15T17:30:00Z,1010.2,59.7,8.52,-6.56,174.37,94.14,194.15,176.74,193.61,14.1,194.15,17,4,15,6,15
1681578000,SBT,503,63413,2450229,2023-04-15T18:00:00Z,1010.3,61,14.2,-0.9,166.39,89.9,190.4,171.4,189.04,13.8,190.4,18,4,15,6,15
1681579800,SBT,511,65441,2450229,2023-04-15T18:30:00Z,1010.5,61.8,18.39,-0.75,187.36,102.95,218.54,196.87,217.04,13.4,218.54,18,4,15,6,15
1681581600,SBT,502,63980,2450229,2023-04-15T19:00:00Z,1011.5,64.8,43.64,17.91,199.22,109.33,232.66,209.57,231.01,12.6,232.66,19,4,15,6,15
1681583400,SBT,488,60038,2450229,2023-04-15T19:30:00Z,1011.4,67.8,9.52,6.68,194.12,106.37,215.53,195.26,214.6,11.7,215.53,19,4,15,6,15
1681585200,SBT,446,56617,2450229,2023-04-15T20:00:00Z,1011.8,70.8,33.35,1.85,213.78,112.7,253.32,224.47,251.85,10.7,253.32,20,4,15,6,15
1681587000,SBT,308,37924,2450229,2023-04-15T20:30:00Z,1011.9,73.5,40.78,-1.76,226.66,113.6,275.86,243.28,274.64,9.9,275.86,20,4,15,6,15
1681588800,SBT,303,37926,2450229,2023-04-15T21:00:00Z,1011.6,75.3,14.08,16.11,212.58,106.22,256.92,226.16,254.98,9.2,256.92,21,4,15,6,15
1681590600,SBT,347,44767,2450229,2023-04-15T21:30:00Z,1012.5,76.4,49.22,16.01,218.76,110.95,281.77,247.87,280.55,8.8,281.77,21,4,15,6,15
1681592400,SBT,329,42717,2450229,2023-04-15T22:00:00Z,1012.2,76.6,41.43,9.3,187.22,95.58,231.39,205.01,230.62,8.8,231.39,22,4,15,6,15
1681597800,SBT,280,36246,2450229,2023-04-15T23:30:00Z,1012.5,77.2,42.18,13.03,220.02,108.94,285.84,251.01,285.05,8.8,285.84,23,4,15,6,15
1681599600,SBT,264,33330,2450229,2023-04-16T00:00:00Z,1012.9,77.9,48.51,12.61,232.37,114.62,295.75,260.1,294.6,8.6,295.75,0,4,16,7,15
1681601400,SBT,193,25092,2450229,2023-04-16T00:30:00Z,1012.6,78.7,17.42,-1.35,191.72,97.01,239.89,212.87,239.54,8.2,239.89,0,4,16,7,15
1681603200,SBT,155,18828,2450229,2023-04-16T01:00:00Z,1012,79.6,32.11,-2.18,217.32,107.81,265.42,235.29,264.93,8,265.42,1,4,16,7,15
1681605000,SBT,144,17587,2450229,2023-04-16T01:30:00Z,1011.9,79.8,29.04,-2.79,207.43,104.37,259.49,229.85,259,7.9,259.49,1,4,16,7,15
1681606800,SBT,101,13009,2450229,2023-04-16T02:00:00Z,1011.8,80.2,15.2,-1.88,215.91,107.46,273,240.53,272.32,7.9,273,2,4,16,7,15
1681608600,SBT,94,11762,2450229,2023-04-16T02:30:00Z,1011.7,80.5,17.66,3.19,226.36,114.59,299.64,263.84,299.1,7.9,299.64,2,4,16,7,15
1681610400,SBT,71,9073,2450229,2023-04-16T03:00:00Z,1011.7,80.5,4.87,-0.88,226.12,113.76,288.3,254.54,287.81,7.9,288.3,3,4,16,7,15
1681612200,SBT,65,8397,2450229,2023-04-16T03:30:00Z,1012.1,79.7,16.07,-2.17,222.15,111.04,295.17,259.02,294.63,8.1,295.17,3,4,16,7,15
1681614000,SBT,68,8642,2450229,2023-04-16T04:00:00Z,1011.6,78.9,12.57,-7.17,216.59,109.01,271.74,240.47,271.32,8.4,271.74,4,4,16,7,15
1681615800,SBT,55,6415,2450229,2023-04-16T04:30:00Z,1011.5,78.6,14.53,-6.05,231.85,115.66,297.17,261.87,296.63,8.6,297.17,4,4,16,7,15
1681617600,SBT,52,6358,2450229,2023-04-16T05:00:00Z,1011.6,78.4,16.82,-5.86,212.22,108.01,276.21,245,275.99,8.7,276.21,5,4,16,7,15
1681619400,SBT,69,8595,2450229,2023-04-16T05:30:00Z,1011.7,78.4,14.6,-0.23,242.75,124.58,313.52,278.27,313.29,8.8,313.52,5,4,16,7,15
1681621200,SBT,72,9053,2450229,2023-04-16T06:00:00Z,1012,78.7,20.57,0.6,207.49,105.81,258.9,229.78,257.8,8.8,258.9,6,4,16,7,15
1681623000,SBT,93,11885,2450229,2023-04-16T06:30:00Z,1012.6,78.7,9.34,-0.47,217.5,111.87,281.54,249.36,280.85,8.8,281.54,6,4,16,7,15
1681624800,SBT,150,19459,2450229,2023-04-16T07:00:00Z,1012.3,75.5,8.47,-4.08,189.51,101.76,250.39,220.32,250.04,10.7,250.39,7,4,16,7,15
1681626600,SBT,139,17405,2450229,2023-04-16T07:30:00Z,1012.4,70.5,3.76,-3.53,177.78,96.39,227.07,202.09,227.07,11.8,227.07,7,4,16,7,15
1681628400,SBT,158,20156,2450229,2023-04-16T08:00:00Z,1012.6,67.9,16.56,-4.15,166.31,90.22,196.65,177.72,196.36,12.3,196.65,8,4,16,7,15
1681630200,SBT,142,17298,2450229,2023-04-16T08:30:00Z,1012.8,61.9,-6.6,-6.25,152.32,80.03,162.3,149.1,162.3,13.1,162.3,8,4,16,7,15
1681632000,SBT,208,26770,2450229,2023-04-16T09:00:00Z,1012.6,59.7,8.8,-0.86,163.69,86.19,172.37,158.56,172.37,12.9,172.37,9,4,16,7,15
1681633800,SBT,263,32515,2450229,2023-04-16T09:30:00Z,1013,61.5,1.74,-6.47,146.73,76.06,159.39,145.37,159.39,13,159.39,9,4,16,7,15
1681635600,SBT,364,45500,2450229,2023-04-16T10:00:00Z,1012.9,64,5.68,-4.51,165.02,87.63,187.08,169.64,186.82,12.9,187.08,10,4,16,7,15
1681637400,SBT,374,46972,2450229,2023-04-16T10:30:00Z,1012.9,64.7,3.28,-6.52,168.09,89.77,193.42,175.18,193.23,13.2,193.42,10,4,16,7,15
1681639200,SBT,460,56926,2450229,2023-04-16T11:00:00Z,1013.2,66,9,-3.81,164.99,87.6,192.19,173.11,191.73,13.1,192.19,11,4,16,7,15
1681641000,SBT,499,62265,2450229,2023-04-16T11:30:00Z,1013.2,66.2,9.96,-2.78,161.75,86.02,191.89,172.31,191.63,13.2,191.89,11,4,16,7,15
1681642800,SBT,509,65119,2450229,2023-04-16T12:00:00Z,1013.3,66.9,2.46,-1.68,164.47,86.68,197.33,176.83,197.26,13.4,197.33,12,4,16,7,15
