Actual,Partial_Dep,Density,Partial,CriticalDensity,Capacity,TT,Pred
14.48,15.464973733946508,22.375,0.23403853972327582,125,2450,0.9318204911665993,0.31325000000000003
13.115,15.464973733946508,22.375,0.23403853972327582,125,2450,0.9318204911665993,0.31325000000000003
15.195,15.464973733946508,22.375,0.23403853972327582,125,2450,0.9318204911665993,0.31325000000000003
14.89,15.464973733946508,22.375,0.23403853972327582,125,2450,0.9318204911665993,0.31325000000000003
16.61,15.464973733946508,22.375,0.23403853972327582,125,2450,0.9318204911665993,0.31325000000000003
42.32,15.477042960018174,22.40625,0.24610776579494242,125,2450,0.9318212943698617,0.3136875
11.62,15.464761890490562,22.46875,0.23382669626733055,125,2450,0.9318229108889562,0.3145625
13.48,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
3.73,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
15.555,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
10.03,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
14.955,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
17.635,15.464919997134418,22.5,0.23398480291118595,125,2450,0.9318237242236024,0.315
12.335,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
17.36,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
14.74,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
17,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
15.59,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
11.585,15.469870722469462,22.625,0.23893552824623043,125,2450,0.9318270116162888,0.31675000000000003
16.38,15.476208466148767,22.75,0.2452732719255355,125,2450,0.931830353950062,0.3185
14.81,15.476208466148767,22.75,0.2452732719255355,125,2450,0.931830353950062,0.3185
23.06,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
8.05,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
9.415,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
22.465,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
12.84,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
12.055,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
17.5,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
17.615000000000002,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
15.23,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
15.05,15.494981523605285,22.875,0.26404632938205275,125,2450,0.93183375183368,0.32025
15.335,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
11.475,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
17.6,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
12.255,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
16.115000000000002,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
20.94,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
16.79,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
15.335,15.496487837049823,23,0.2655526428265915,125,2450,0.9318372058792546,0.322
11.22,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
8.450000000000001,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
13.925,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
15.21,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
13.4,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
16.445,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
14.235,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
14.34,15.497004078257884,23.125,0.26606888403465234,125,2450,0.9318407167022515,0.32375
13.165,15.49157841197141,23.25,0.26064321774817856,125,2450,0.9318442849214906,0.3255
10.52,15.49157841197141,23.25,0.26064321774817856,125,2450,0.9318442849214906,0.3255
15.585,15.49157841197141,23.25,0.26064321774817856,125,2450,0.9318442849214906,0.3255
7.51,15.49157841197141,23.25,0.26064321774817856,125,2450,0.9318442849214906,0.3255
14.605,15.503752768971696,23.375,0.2728175747484638,125,2450,0.9318479111591459,0.32725
12.665,15.503752768971696,23.375,0.2728175747484638,125,2450,0.9318479111591459,0.32725
13.74,15.503752768971696,23.375,0.2728175747484638,125,2450,0.9318479111591459,0.32725
17.384999999999998,15.503752768971696,23.375,0.2728175747484638,125,2450,0.9318479111591459,0.32725
16.045,15.503752768971696,23.375,0.2728175747484638,125,2450,0.9318479111591459,0.32725
12.54,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
14.735,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
9.59,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
18.4,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
12.91,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
16.020000000000003,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
15.785,15.51094459959616,23.5,0.28000940537292784,125,2450,0.9318515960407452,0.329
14.515,15.512230091944796,23.625,0.2812948977215637,125,2450,0.9318553401951706,0.33075
13.56,15.512230091944796,23.625,0.2812948977215637,125,2450,0.9318553401951706,0.33075
6.9750000000000005,15.513346292163408,23.75,0.2824110979401766,125,2450,0.9318591442546583,0.3325
11.55,15.513346292163408,23.75,0.2824110979401766,125,2450,0.9318591442546583,0.3325
14.565,15.513346292163408,23.75,0.2824110979401766,125,2450,0.9318591442546583,0.3325
8.445,15.517934481617832,23.875,0.28699928739460034,125,2450,0.931863008854798,0.33425
10.775,15.517934481617832,23.875,0.28699928739460034,125,2450,0.931863008854798,0.33425
16.915,15.517934481617832,23.875,0.28699928739460034,125,2450,0.931863008854798,0.33425
12.8,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
12.5,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
16.98,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
16.525,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
13.82,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
16.93,15.52705838500154,24,0.2961231907783084,125,2450,0.9318669346345341,0.336
8.754999999999999,15.534827383195628,24.125,0.3038921889723962,125,2450,0.9318709222361645,0.33775
20.835,15.534827383195628,24.125,0.3038921889723962,125,2450,0.9318709222361645,0.33775
25.92,15.534827383195628,24.125,0.3038921889723962,125,2450,0.9318709222361645,0.33775
12.11,15.534827383195628,24.125,0.3038921889723962,125,2450,0.9318709222361645,0.33775
21.005000000000003,15.534827383195628,24.125,0.3038921889723962,125,2450,0.9318709222361645,0.33775
39.95,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
12.97,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
10.93,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
13.39,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
16.14,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
13.575,15.530290122716586,24.25,0.2993549284933543,125,2450,0.9318749723053414,0.3395
33.795,15.542588972398176,24.375,0.31165377817494466,125,2450,0.9318790854910713,0.34125
14.55,15.542588972398176,24.375,0.31165377817494466,125,2450,0.9318790854910713,0.34125
17.03,15.542588972398176,24.375,0.31165377817494466,125,2450,0.9318790854910713,0.34125
18.99,15.542588972398176,24.375,0.31165377817494466,125,2450,0.9318790854910713,0.34125
11.71,15.532503990576105,24.5,0.30156879635287304,125,2450,0.9318832624457142,0.343
8.75,15.532503990576105,24.5,0.30156879635287304,125,2450,0.9318832624457142,0.343
11.97,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
17.025,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
13.2,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
14.53,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
9.74,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
12.17,15.528921875045262,24.625,0.2979866808220297,125,2450,0.9318875038249843,0.34475
11.135000000000002,15.520216486180136,24.75,0.2892812919569039,125,2450,0.9318918102879503,0.34650000000000003
20.49,15.520216486180136,24.75,0.2892812919569039,125,2450,0.9318918102879503,0.34650000000000003
14.010000000000002,15.516433877825415,24.875,0.28549868360218333,125,2450,0.9318961824970341,0.34825
10.51,15.516433877825415,24.875,0.28549868360218333,125,2450,0.9318961824970341,0.34825
20.48,15.516433877825415,24.875,0.28549868360218333,125,2450,0.9318961824970341,0.34825
12.45,15.516433877825415,24.875,0.28549868360218333,125,2450,0.9318961824970341,0.34825
19.15,15.517668934735406,25,0.28673374051217415,125,2450,0.9319006211180123,0.35000000000000003
14.93,15.517668934735406,25,0.28673374051217415,125,2450,0.9319006211180123,0.35000000000000003
13.38,15.517668934735406,25,0.28673374051217415,125,2450,0.9319006211180123,0.35000000000000003
9.09,15.517668934735406,25,0.28673374051217415,125,2450,0.9319006211180123,0.35000000000000003
14.91,15.517668934735406,25,0.28673374051217415,125,2450,0.9319006211180123,0.35000000000000003
19.635,15.5194895501712,25.125,0.2885543559479675,125,2450,0.9319051268200154,0.35175
14.28,15.5194895501712,25.125,0.2885543559479675,125,2450,0.9319051268200154,0.35175
17.645,15.52208953543876,25.208333333333332,0.2911543412155275,125,2450,0.9319081682205399,0.35291666666666666
9.78,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
15.77,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
15.86,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
16.075000000000003,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
20.505000000000003,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
14.05,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
15.54,15.52137323197426,25.25,0.29043803775102894,125,2450,0.9319097002755278,0.3535
8.879999999999999,15.521821268282595,25.375,0.2908860740593635,125,2450,0.9319143421603882,0.35525
16.755000000000003,15.521821268282595,25.375,0.2908860740593635,125,2450,0.9319143421603882,0.35525
13.86,15.521821268282595,25.375,0.2908860740593635,125,2450,0.9319143421603882,0.35525
26.94,15.52316194704412,25.5,0.2922267528208877,125,2450,0.9319190531537888,0.357
11.3,15.52316194704412,25.5,0.2922267528208877,125,2450,0.9319190531537888,0.357
5.915,15.52316194704412,25.5,0.2922267528208877,125,2450,0.9319190531537888,0.357
13.89,15.52316194704412,25.5,0.2922267528208877,125,2450,0.9319190531537888,0.357
17.345,15.523819509656992,25.625,0.2928843154337599,125,2450,0.9319238339382762,0.35875
16.455000000000002,15.520090069133277,25.75,0.28915487491004477,125,2450,0.9319286851997514,0.3605
17.085,15.520090069133277,25.75,0.28915487491004477,125,2450,0.9319286851997514,0.3605
15.915,15.520090069133277,25.75,0.28915487491004477,125,2450,0.9319286851997514,0.3605
11.215,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
15.38,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
17.165,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
19.15,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
11.715,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
13.64,15.518131272559756,25.875,0.2871960783365246,125,2450,0.9319336076274687,0.36225
25.955,15.519552791189165,25.96875,0.28861759696593303,125,2450,0.9319373465676246,0.3635625
13.4,15.519572979384204,26,0.28863778516097227,125,2450,0.9319386019140371,0.364
10.55,15.519572979384204,26,0.28863778516097227,125,2450,0.9319386019140371,0.364
16.92,15.519572979384204,26,0.28863778516097227,125,2450,0.9319386019140371,0.364
12.78,15.519572979384204,26,0.28863778516097227,125,2450,0.9319386019140371,0.364
10.26,15.51178862167106,26.125,0.2808534274478287,125,2450,0.9319436687554192,0.36575
12.845,15.51178862167106,26.125,0.2808534274478287,125,2450,0.9319436687554192,0.36575
18.71,15.51178862167106,26.125,0.2808534274478287,125,2450,0.9319436687554192,0.36575
7.550000000000001,15.510034048674196,26.25,0.2790988544509645,125,2450,0.9319488088509316,0.3675
15.035,15.510034048674196,26.25,0.2790988544509645,125,2450,0.9319488088509316,0.3675
12.16,15.510034048674196,26.25,0.2790988544509645,125,2450,0.9319488088509316,0.3675
13.66,15.510034048674196,26.25,0.2790988544509645,125,2450,0.9319488088509316,0.3675
23.54,15.510029255997644,26.375,0.279094061774412,125,2450,0.9319540229032452,0.36925
13.9,15.510029255997644,26.375,0.279094061774412,125,2450,0.9319540229032452,0.36925
11.08,15.510029255997644,26.375,0.279094061774412,125,2450,0.9319540229032452,0.36925
10.535,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
9.73,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
12.91,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
8.74,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
14.555,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
14.045,15.51100352876164,26.5,0.2800683345384076,125,2450,0.9319593116183851,0.371
17.47,15.512109118415664,26.5625,0.2811739241924318,125,2450,0.9319619841960645,0.371875
13.73,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
12.34,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
15.04,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
11.745,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
12.73,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
17.45,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
12.775,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
13.895,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
19.285,15.51317462882342,26.625,0.2822394346001875,125,2450,0.9319646757057297,0.37275
25.115,15.51565480703842,26.75,0.2847196128151879,125,2450,0.9319701158780124,0.3745
17.46,15.51565480703842,26.75,0.2847196128151879,125,2450,0.9319701158780124,0.3745
10.815,15.51565480703842,26.75,0.2847196128151879,125,2450,0.9319701158780124,0.3745
16.345,15.51565480703842,26.75,0.2847196128151879,125,2450,0.9319701158780124,0.3745
13.53,15.517566844035851,26.875,0.28663164981261957,125,2450,0.9319756328513197,0.37625000000000003
8.64,15.517566844035851,26.875,0.28663164981261957,125,2450,0.9319756328513197,0.37625000000000003
14.75,15.517566844035851,26.875,0.28663164981261957,125,2450,0.9319756328513197,0.37625000000000003
10.385,15.517566844035851,26.875,0.28663164981261957,125,2450,0.9319756328513197,0.37625000000000003
12.64,15.519864994877029,27,0.28892980065379703,125,2450,0.9319812273450929,0.378
19.79,15.519864994877029,27,0.28892980065379703,125,2450,0.9319812273450929,0.378
17.97,15.519864994877029,27,0.28892980065379703,125,2450,0.9319812273450929,0.378
13.78,15.523027453293528,27.125,0.2920922590702961,125,2450,0.9319869000821271,0.37975000000000003
20.39,15.523027453293528,27.125,0.2920922590702961,125,2450,0.9319869000821271,0.37975000000000003
22.75,15.523027453293528,27.125,0.2920922590702961,125,2450,0.9319869000821271,0.37975000000000003
14.045,15.523027453293528,27.125,0.2920922590702961,125,2450,0.9319869000821271,0.37975000000000003
11.265,15.5234745798737,27.28125,0.29253938565046766,125,2450,0.9319941021395676,0.3819375
13.23,15.522855723182325,27.375,0.2919205289590927,125,2450,0.9319984831939285,0.38325000000000004
15.95,15.522855723182325,27.375,0.2919205289590927,125,2450,0.9319984831939285,0.38325000000000004
13.565,15.522855723182325,27.375,0.2919205289590927,125,2450,0.9319984831939285,0.38325000000000004
18.99,15.522855723182325,27.375,0.2919205289590927,125,2450,0.9319984831939285,0.38325000000000004
10.93,15.5212860651175,27.5,0.2903508708942688,125,2450,0.9320043950310558,0.385
13.18,15.5212860651175,27.5,0.2903508708942688,125,2450,0.9320043950310558,0.385
16.755000000000003,15.5212860651175,27.5,0.2903508708942688,125,2450,0.9320043950310558,0.385
